example_id,producto_id,retailer_id,categoria_id,product_country,synthetic,precio_usd_final,precio_median_group,imputation_source,decision,is_price_imputed_model
1812,579,8,7,MX,True,1.8743,,original_clean,keep,False
1813,579,8,7,MX,True,1.8743,,original_clean,keep,False
1814,580,8,2,MX,True,4.5381,,original_clean,keep_imputed,False
1815,580,8,2,MX,True,4.5381,,original_clean,keep_imputed,False
1816,580,8,2,MX,True,4.5381,,original_clean,keep_imputed,False
1817,580,8,2,MX,True,4.5381,,original_clean,keep_imputed,False
1818,581,8,1,MX,True,1.8797,,original_clean,keep_imputed,False
1819,581,8,1,MX,True,1.8797,,original_clean,keep_imputed,False
1820,581,8,1,MX,True,1.8797,,original_clean,keep_imputed,False
1821,581,8,1,MX,True,1.8797,,original_clean,keep_imputed,False
1822,582,8,13,MX,True,3.4909,,original_clean,keep,False
1823,582,8,13,MX,True,3.4909,,original_clean,keep,False
1824,582,8,13,MX,True,3.4909,,original_clean,keep,False
1825,582,8,13,MX,True,3.4909,,original_clean,keep,False
1826,583,8,13,MX,True,1.101,,original_clean,keep,False
1827,583,8,13,MX,True,1.101,,original_clean,keep,False
1828,583,8,13,MX,True,1.101,,original_clean,keep,False
1829,583,8,13,MX,True,1.101,,original_clean,keep,False
1830,584,8,8,MX,True,2.4705,,original_clean,keep_imputed,False
1831,584,8,8,MX,True,2.4705,,original_clean,keep_imputed,False
1832,584,8,8,MX,True,2.4705,,original_clean,keep_imputed,False
1833,584,8,8,MX,True,2.4705,,original_clean,keep_imputed,False
1834,585,8,14,MX,True,5.2632,,original_clean,keep,False
1835,585,8,14,MX,True,5.2632,,original_clean,keep,False
1836,585,8,14,MX,True,5.2632,,original_clean,keep,False
1837,585,8,14,MX,True,5.2632,,original_clean,keep,False
1838,586,8,14,MX,True,2.7873,,original_clean,keep,False
1839,586,8,14,MX,True,2.7873,,original_clean,keep,False
1840,586,8,14,MX,True,2.7873,,original_clean,keep,False
1841,586,8,14,MX,True,2.7873,,original_clean,keep,False
1842,587,8,2,MX,True,3.8131,,original_clean,keep_imputed,False
1843,587,8,2,MX,True,3.8131,,original_clean,keep_imputed,False
1844,587,8,2,MX,True,3.8131,,original_clean,keep_imputed,False
1845,587,8,2,MX,True,3.8131,,original_clean,keep_imputed,False
1846,588,8,2,MX,True,7.5188,,original_clean,keep_imputed,False
1847,588,8,2,MX,True,7.5188,,original_clean,keep_imputed,False
1848,588,8,2,MX,True,7.5188,,original_clean,keep_imputed,False
1849,588,8,2,MX,True,7.5188,,original_clean,keep_imputed,False
1850,589,8,18,MX,True,4.2911,,original_clean,keep_imputed,False
1851,589,8,18,MX,True,4.2911,,original_clean,keep_imputed,False
1852,589,8,18,MX,True,4.2911,,original_clean,keep_imputed,False
1853,589,8,18,MX,True,4.2911,,original_clean,keep_imputed,False
1854,590,8,8,MX,True,5.0483,,original_clean,keep_imputed,False
1855,590,8,8,MX,True,5.0483,,original_clean,keep_imputed,False
1856,590,8,8,MX,True,5.0483,,original_clean,keep_imputed,False
1857,590,8,8,MX,True,5.0483,,original_clean,keep_imputed,False
1858,592,1,7,UNKNOWN,True,3.99,,original_clean,keep,False
1859,592,1,7,UNKNOWN,True,3.99,,original_clean,keep,False
1860,592,1,7,UNKNOWN,True,3.99,,original_clean,keep,False
1861,592,1,7,UNKNOWN,True,3.99,,original_clean,keep,False
1862,597,6,14,PE,True,10.4225,,original_clean,keep,False
1863,597,6,14,PE,True,10.4225,,original_clean,keep,False
1864,597,6,14,PE,True,10.4225,,original_clean,keep,False
1865,597,6,14,PE,True,10.4225,,original_clean,keep,False
1866,598,6,14,PE,True,12.6761,,original_clean,keep,False
1867,598,6,14,PE,True,12.6761,,original_clean,keep,False
1868,598,6,14,PE,True,12.6761,,original_clean,keep,False
1869,598,6,14,PE,True,12.6761,,original_clean,keep,False
1870,599,6,14,PE,True,7.8592,,original_clean,keep,False
1871,599,6,14,PE,True,7.8592,,original_clean,keep,False
1872,599,6,14,PE,True,7.8592,,original_clean,keep,False
1873,599,6,14,PE,True,7.8592,,original_clean,keep,False
1874,601,6,14,PE,True,1.7183,,original_clean,keep,False
1875,601,6,14,PE,True,1.7183,,original_clean,keep,False
1876,601,6,14,PE,True,1.7183,,original_clean,keep,False
1877,601,6,14,PE,True,1.7183,,original_clean,keep,False
1878,604,6,17,PE,True,1.5493,,original_clean,keep,False
1879,604,6,17,PE,True,1.5493,,original_clean,keep,False
1880,604,6,17,PE,True,1.5493,,original_clean,keep,False
1881,604,6,17,PE,True,1.5493,,original_clean,keep,False
1882,605,6,13,PE,True,3.3521,,original_clean,keep,False
1883,605,6,13,PE,True,3.3521,,original_clean,keep,False
1884,605,6,13,PE,True,3.3521,,original_clean,keep,False
1885,605,6,13,PE,True,3.3521,,original_clean,keep,False
1886,606,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1887,606,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1888,606,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1889,606,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1890,607,6,18,PE,True,5.8873,,original_clean,keep_imputed,False
1891,607,6,18,PE,True,5.8873,,original_clean,keep_imputed,False
1892,607,6,18,PE,True,5.8873,,original_clean,keep_imputed,False
1893,607,6,18,PE,True,5.8873,,original_clean,keep_imputed,False
1894,608,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1895,608,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1896,608,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1897,608,6,18,PE,True,4.6479,,original_clean,keep_imputed,False
1898,609,6,15,PE,True,4.6479,,original_clean,keep,False
1899,609,6,15,PE,True,4.6479,,original_clean,keep,False
1900,609,6,15,PE,True,4.6479,,original_clean,keep,False
1901,609,6,15,PE,True,4.6479,,original_clean,keep,False
1902,611,6,15,PE,True,3.0704,,original_clean,keep,False
1903,611,6,15,PE,True,3.0704,,original_clean,keep,False
1904,611,6,15,PE,True,3.0704,,original_clean,keep,False
1905,611,6,15,PE,True,3.0704,,original_clean,keep,False
1906,612,6,17,PE,True,3.0704,,original_clean,keep,False
1907,612,6,17,PE,True,3.0704,,original_clean,keep,False
1908,612,6,17,PE,True,3.0704,,original_clean,keep,False
1909,612,6,17,PE,True,3.0704,,original_clean,keep,False
1910,615,6,24,PE,True,1.2958,,original_clean,keep,False
1911,615,6,24,PE,True,1.2958,,original_clean,keep,False
1912,615,6,24,PE,True,1.2958,,original_clean,keep,False
1913,615,6,24,PE,True,1.2958,,original_clean,keep,False
1914,616,6,24,PE,True,1.8028,,original_clean,keep,False
1915,616,6,24,PE,True,1.8028,,original_clean,keep,False
1916,616,6,24,PE,True,1.8028,,original_clean,keep,False
1917,616,6,24,PE,True,1.8028,,original_clean,keep,False
1918,624,1,14,UNKNOWN,True,7.99,,original_clean,keep,False
1919,624,1,14,UNKNOWN,True,7.99,,original_clean,keep,False
1920,624,1,14,UNKNOWN,True,7.99,,original_clean,keep,False
1921,624,1,14,UNKNOWN,True,7.99,,original_clean,keep,False
1922,625,1,14,UNKNOWN,True,14.59,,original_clean,keep,False
1923,625,1,14,UNKNOWN,True,14.59,,original_clean,keep,False
1924,625,1,14,UNKNOWN,True,14.59,,original_clean,keep,False
1925,625,1,14,UNKNOWN,True,14.59,,original_clean,keep,False
1926,626,1,14,UNKNOWN,True,1.25,,original_clean,keep,False
1927,626,1,14,UNKNOWN,True,1.25,,original_clean,keep,False
1928,626,1,14,UNKNOWN,True,1.25,,original_clean,keep,False
1929,626,1,14,UNKNOWN,True,1.25,,original_clean,keep,False
1930,627,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1931,627,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1932,627,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1933,627,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1934,629,1,16,UNKNOWN,True,1.35,,original_clean,keep,False
1935,629,1,16,UNKNOWN,True,1.35,,original_clean,keep,False
1936,629,1,16,UNKNOWN,True,1.35,,original_clean,keep,False
1937,629,1,16,UNKNOWN,True,1.35,,original_clean,keep,False
1938,630,1,15,UNKNOWN,True,2.55,,original_clean,keep,False
1939,630,1,15,UNKNOWN,True,2.55,,original_clean,keep,False
1940,630,1,15,UNKNOWN,True,2.55,,original_clean,keep,False
1941,630,1,15,UNKNOWN,True,2.55,,original_clean,keep,False
1942,631,1,15,UNKNOWN,True,3.15,,original_clean,keep,False
1943,631,1,15,UNKNOWN,True,3.15,,original_clean,keep,False
1944,631,1,15,UNKNOWN,True,3.15,,original_clean,keep,False
1945,631,1,15,UNKNOWN,True,3.15,,original_clean,keep,False
1946,632,1,25,UNKNOWN,True,2.15,,original_clean,keep_imputed,False
1947,632,1,25,UNKNOWN,True,2.15,,original_clean,keep_imputed,False
1948,632,1,25,UNKNOWN,True,2.15,,original_clean,keep_imputed,False
1949,632,1,25,UNKNOWN,True,2.15,,original_clean,keep_imputed,False
1950,633,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1951,633,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1952,633,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1953,633,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1954,634,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1955,634,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1956,634,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1957,634,1,16,UNKNOWN,True,1.99,,original_clean,keep,False
1958,635,1,18,UNKNOWN,True,5.55,,original_clean,keep_imputed,False
