Pais,Retail,Producto,Nombre marca,URL,Tipo Pagina
Mexico,Chedraui,Arroz,Schettino,https://www.chedraui.com.mx/arroz-schettino-verde-900g-3008386/p,E
Mexico,Chedraui,Arroz,Verde Valle,https://www.chedraui.com.mx/arroz-verde-valle-super-extra-900g-3008380/p,E
Mexico,Chedraui,Arroz,Arroz SOS,https://www.chedraui.com.mx/arroz-sos-super-extra-rojo-900g-3008327/p,E
Mexico,Chedraui,Arroz,Chedraui,https://www.chedraui.com.mx/arroz-super-extra-chedraui-900g-3250655/p,E
Mexico,Chedraui,Arroz,La Merced,https://www.chedraui.com.mx/arroz-la-merced-super-extra-900g-3247692/p,E
Mexico,Chedraui,Aceite vegetal,Nutrioli,https://www.chedraui.com.mx/aceite-vegetal-nutrioli-antigoteo-puro-de-soya-700ml-3738492/p,E
Mexico,Chedraui,Aceite vegetal,Chedraui,https://www.chedraui.com.mx/aceite-chedraui-mixto-800ml-3717376/p,E
Mexico,Chedraui,Aceite vegetal,Patrona,https://www.chedraui.com.mx/aceite-patrona-mixto-1-l-3009886/p,E
Mexico,Chedraui,Aceite vegetal,PAM,https://www.chedraui.com.mx/aceite-pam-original-170g-3010037/p,E
Mexico,Chedraui,Aceite vegetal,1 2 3,https://www.chedraui.com.mx/aceite-123-vegetal-123-1l-3009948/p,E
Mexico,Chedraui,Leche líquida,Lala,https://www.chedraui.com.mx/leche-fresca-lala-entera-1l-3012021/p,E
Mexico,Chedraui,Leche líquida,Alpura,https://www.chedraui.com.mx/leche-alpura-selecta-entera-1l-3019413/p,E
Mexico,Chedraui,Leche líquida,Forti ,https://www.chedraui.com.mx/leche-alpura-clasica-4-piezas-de-1l-cu-3713405/p,E
Mexico,Chedraui,Leche líquida,Santa Clara,https://www.chedraui.com.mx/leche-santa-clara-entera-1l-3019421/p,E
Mexico,Chedraui,Leche líquida,Bové,https://www.chedraui.com.mx/leche-barista-bove-entera-946ml-3804250/p,E
Mexico,Chedraui,Pan de molde,Bimbo,https://www.chedraui.com.mx/pan-bimbo-blanco-620g-3817240/p,E
Mexico,Chedraui,Pan de molde,ButterKrust,https://www.chedraui.com.mx/pan-butter-krust-blanco-567g-3851928/p,E
Mexico,Chedraui,Pan de molde,Nature Own,https://www.chedraui.com.mx/pan-natures-own-blanco-624g-3750236/p,E
Mexico,Chedraui,Pan de molde,Selecto,https://www.chedraui.com.mx/pan-blanco-de-caja-selecto-675g-3105808/p,E
Mexico,Chedraui,Pan de molde,Wonder,https://www.chedraui.com.mx/pan-wonder-super-blanco-ajonjoli-567g-3271695/p,E
Mexico,Chedraui,Azúcar,Chedraui ,https://www.chedraui.com.mx/azucar-chedraui-estandar-900g-3793492/p,E
Mexico,Chedraui,Azúcar,Zulka,https://www.chedraui.com.mx/azucar-zulka-glass-500g-3546184/p,E
Mexico,Chedraui,Café molido,Nescafé,https://www.chedraui.com.mx/cafe-nescafe-clasico-300g-3822396/p,E
Mexico,Chedraui,Café molido,Café Legal,https://www.chedraui.com.mx/cafe-legal-soluble-regular-180-g-3278434/p,E
Mexico,Chedraui,Café molido,Oro Los Portales,https://www.chedraui.com.mx/cafe-gold-los-portales-de-cordoba-de-170g-3734679/p,E
Mexico,Chedraui,Café molido,Blasón,https://www.chedraui.com.mx/cafe-molido-blason-gourmet-americano-400g-3202009/p,E
Mexico,Chedraui,Café molido,Garat,https://www.chedraui.com.mx/cafe-garat-americano-molido-340g-3019146/p,E
Mexico,Chedraui,Huevos,Bacocho,https://www.chedraui.com.mx/huevo-blanco-bachoco-30-piezas-3101196/p,E
Mexico,Chedraui,Huevos,San juan,https://www.chedraui.com.mx/huevo-san-juan-blanco-30-piezas-3101215/p,E
Mexico,Chedraui,Huevos,Tehuacán,https://www.chedraui.com.mx/huevos-blancos-tehuacan-30-piezas-3101222/p,E
Mexico,Chedraui,Huevos,El calvario,https://www.chedraui.com.mx/huevo-blanco-el-calvario-30-piezas-3295668/p,E
Mexico,Chedraui,Huevos,del rancho,https://www.chedraui.com.mx/huevo-rojo-del-rancho-30-piezas-3793290/p,E
Mexico,Chedraui,Harina de trigo,San Blas,https://www.chedraui.com.mx/harina-san-blas-trigo-500g-3775966/p,E
Mexico,Chedraui,Harina de trigo,Selecta,https://www.chedraui.com.mx/harina-de-trigo-selecta-1kg-3018596/p,E
Mexico,Chedraui,Harina de trigo,Chedraui ,https://www.chedraui.com.mx/harina-chedraui-trigo-1kg-3793489/p,E
Mexico,Chedraui,Harina de trigo,La Moderna,https://www.chedraui.com.mx/harina-de-trigo-la-moderna-1kg-3256831/p,E
Mexico,Chedraui,Harina de trigo,Sol de Oro,https://www.chedraui.com.mx/harina-de-trigo-sol-de-oro-1kg-3168625/p,E
Mexico,Chedraui,Papas,Chedraui ,https://www.chedraui.com.mx/papa-blanca-por-kg-3102855/p,E
Mexico,Chedraui,Cebollas,Chedraui ,https://www.chedraui.com.mx/cebolla-blanca-por-kg-3102851/p,E
Mexico,Walmex,Arroz,Great Value,https://super.walmart.com.mx/ip/arroz-great-value-super-extra-900-g/00750179163863,E
Mexico,Walmex,Arroz,Verde Valle,https://super.walmart.com.mx/ip/arroz-verde-valle-super-extra-1-kg/00750107130145,E
Mexico,Walmex,Arroz,Schettino,https://super.walmart.com.mx/ip/arroz-schettino-super-extra-907-g/00750137281167,E
Mexico,Walmex,Arroz,Arroz SOS,https://super.walmart.com.mx/ip/arroz-sos-grueso-super-extra-1-kg/00750111110503,E
Mexico,Walmex,Aceite vegetal,1 2 3,https://super.walmart.com.mx/ip/aceite-vegetal-123-1-l/00000007500234?from=/search,E
Mexico,Walmex,Aceite vegetal,Capullo ,https://super.walmart.com.mx/ip/aceite-capullo-puro-de-canola-845-ml/00750222377095?from=/search,E
Mexico,Walmex,Aceite vegetal,Great Value,https://super.walmart.com.mx/ip/aceite-great-value-puro-de-canola-946-ml/00750179160986?from=/search,E
Mexico,Walmex,Aceite vegetal,Carbonell,https://super.walmart.com.mx/ip/aceite-carbonell-de-canola-y-oliva-850-ml/00841001027909?from=/search,E
Mexico,Walmex,Leche líquida,Santa Clara,https://super.walmart.com.mx/ip/leche-santa-clara-entera-1-5-l/00750105537546?from=/search,E
Mexico,Walmex,Leche líquida,San Marcos,https://super.walmart.com.mx/ip/leche-san-marcos-entera-ultrapasteurizada-1-l/00750115841447?from=/search,E
Mexico,Walmex,Leche líquida,Great Value,https://super.walmart.com.mx/ip/leche-great-value-entera-1-l/00750649501422?from=/search,E
Mexico,Walmex,Leche líquida,Alpura,https://super.walmart.com.mx/ip/leche-alpura-selecta-entera-1-l/00750105590503?from=/search,E
Mexico,Walmex,Leche líquida,Lala,https://super.walmart.com.mx/ip/leche-lala-entera-1-5-l/00750102055073?from=/search,E
Mexico,Walmex,Pan de molde,Bimbo,https://super.walmart.com.mx/ip/pan-bimbo-blanco-620-g/00750081002918?from=/search,E
Mexico,Walmex,Pan de molde,Great Value,https://super.walmart.com.mx/ip/pan-blanco-great-value-567-g/00750649501616?from=/search,E
Mexico,Walmex,Pan de molde,ButterKrust,https://super.walmart.com.mx/ip/pan-butter-krust-de-caja-blanco-567-g/00007195510711?from=/search,E
Mexico,Walmex,Azúcar,Great Value,https://super.walmart.com.mx/ip/azucar-great-value-refinada-2-kg/00750179162335?from=/search,E
Mexico,Walmex,Azúcar,Aurrera,https://super.walmart.com.mx/ip/azucar-estandar-aurrera-900-g/00750649504573?from=/search,E
Mexico,Walmex,Azúcar,Zulka,https://super.walmart.com.mx/ip/azucar-y-stevia-zulka-balance-500-g/00066144000106?from=/search,E
Mexico,Walmex,Café molido,Nescafé,https://super.walmart.com.mx/ip/cafe-soluble-nescafe-clasico-300-g/00750105862463?from=/search,E
Mexico,Walmex,Café molido,Great Value,https://super.walmart.com.mx/ip/cafe-soluble-great-value-colombiano-gourmet-200-g/00750101040785?from=/search,E
Mexico,Walmex,Café molido,Jacobs,https://super.walmart.com.mx/ip/cafe-soluble-jacobs-intenso-95-g/00871459941204?from=/search,E
Mexico,Walmex,Café molido,Oro,https://super.walmart.com.mx/ip/cafe-soluble-oro-200-g/00750105241760?from=/search,E
Mexico,Walmex,Café molido,Juan Valdez,https://super.walmart.com.mx/ip/cafe-soluble-juan-valdez-premium-colombiano-190-g/00770721163147?from=/search,E
Mexico,Walmex,Huevos,San Juan,https://super.walmart.com.mx/ip/huevo-blanco-san-juan-30-pzas/00750300055517?from=/search,E
Mexico,Walmex,Huevos,El Calvario,https://super.walmart.com.mx/ip/huevo-blanco-el-calvario-fresco-30-pzas/00750117691040?from=/search,E
Mexico,Walmex,Huevos,Dorado,https://super.walmart.com.mx/ip/huevo-blanco-dorado-30-pzas/00750110152805?from=/search,E
Mexico,Walmex,Huevos,Tehuacán,https://super.walmart.com.mx/ip/huevo-blanco-tehuacan-30-pzas/00750300024003?from=/search,E
Mexico,Walmex,Huevos,Alvisa,https://super.walmart.com.mx/ip/huevo-blanco-alvisa-30-pzas/00750300024012?from=/search,E
Mexico,Walmex,Harina de trigo,Selecta,https://super.walmart.com.mx/ip/harina-de-trigo-selecta-1-kg/00750140460311?from=/search,E
Mexico,Walmex,Harina de trigo,Tres Estrellas,https://super.walmart.com.mx/ip/harina-de-trigo-tres-estrellas-san-antonio-extra-fina-1-kg/00750106921003?from=/search,E
Mexico,Walmex,Harina de trigo,San Blas,https://super.walmart.com.mx/ip/harina-de-trigo-san-blas-1-kg/00750107933401?from=/search,E
Mexico,Walmex,Papas,Great Value,https://super.walmart.com.mx/ip/papa-blanca-alfa-por-kilo/00000000004083?from=/search,E
Mexico,Walmex,Cebollas,Great Value,https://super.walmart.com.mx/ip/cebolla-blanca-por-kilo/00000000004663?from=/search,E
Mexico,La Comer,Arroz,Italriso,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501079310012/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Arroz,Arroz SOS,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501372812718/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Arroz,Verde Valle,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501071301452/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Arroz,Schettino,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501372800913/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Aceite vegetal,1 2 3,https://www.lacomer.com.mx/lacomer/#!/detarticulo/75002343/0/69/1///69?succId=287&succFmt=100,D
Mexico,La Comer,Aceite vegetal,Ke Precio,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7506409023112/0/69/1///69?succId=287&succFmt=100,D
Mexico,La Comer,Aceite vegetal,Ave,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501039122105/0/69/1///69?succId=287&succFmt=100,D
Mexico,La Comer,Aceite vegetal,Golden Hills,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7506409016473/0/69/1///69?succId=287&succFmt=100,D
Mexico,La Comer,Aceite vegetal,Cristal,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501048100163/0/69/1///69?succId=287&succFmt=100,D
Mexico,La Comer,Leche líquida,Lala Orgánica,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501020568066/0/63/1///63?succId=287&succFmt=100,D
Mexico,La Comer,Leche líquida,Alpura,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501055905034/0/27/1///27?succId=287&succFmt=100,D
Mexico,La Comer,Leche líquida,Lala,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501020520088/0/27/1///27?succId=287&succFmt=100,D
Mexico,La Comer,Leche líquida,Bové,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501639313507/0/63/1///63?succId=287&succFmt=100,D
Mexico,La Comer,Leche líquida,Santa Clara,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501295600126/0/27/1///27?succId=287&succFmt=100,D
Mexico,La Comer,Pan de molde,Bimbo,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7500810029183/0/66/1///66?succId=287&succFmt=100,D
Mexico,La Comer,Pan de molde,Butter Krust,https://www.lacomer.com.mx/lacomer/#!/detarticulo/71955107113/0/66/1///66?succId=287&succFmt=100,D
Mexico,La Comer,Azúcar,Salwil,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7503028194001/0/60/1///60?succId=287&succFmt=100,D
Mexico,La Comer,Azúcar,Ke Precio,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7506409009185/0/60/1///60?succId=287&succFmt=100,D
Mexico,La Comer,Azúcar,Golden Hills,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7506409018743/0/60/1///60?succId=287&succFmt=100,D
Mexico,La Comer,Café molido,negro,https://www.lacomer.com.mx/lacomer/#!/detarticulo/633852513130/0/61/1///61?succId=287&succFmt=100,D
Mexico,La Comer,Café molido,Tim Hortons,https://www.lacomer.com.mx/lacomer/#!/detarticulo/63209146429/0/61/1///61?succId=287&succFmt=100,D
Mexico,La Comer,Café molido,Oro,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501052417493/0/61/1///61?succId=287&succFmt=100,D
Mexico,La Comer,Café molido,Kirkland Signature,https://www.lacomer.com.mx/lacomer/#!/detarticulo/96619229734/0/61/1///61?succId=287&succFmt=100,D
Mexico,La Comer,Café molido,Internacional,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501052418834/0/61/1///61?succId=287&succFmt=100,D
Mexico,La Comer,Huevos,El Dorado,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501101528057/0/1188/1///1188?succId=287&succFmt=100,D
Mexico,La Comer,Huevos,San Juan,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7503000555172/0/1188/1///1188?succId=287&succFmt=100,D
Mexico,La Comer,Huevos,Bacocho,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501101525513/0/1188/1///1188?succId=287&succFmt=100,D
Mexico,La Comer,Huevos,Alvisa,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7503000240122/0/1188/1///1188?succId=287&succFmt=100,D
Mexico,La Comer,Huevos,Gena ,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7503017916034/0/1188/1///1188?succId=287&succFmt=100,D
Mexico,La Comer,Harina de trigo,La Moderna,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501018316006/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Harina de trigo,San Blas,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501079338177/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Harina de trigo,Selecta,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501404609088/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Harina de trigo,Tia Cata,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7501079334049/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Harina de trigo,Ke Precio,https://www.lacomer.com.mx/lacomer/#!/detarticulo/7506409008027/0/67/1///67?succId=287&succFmt=100,D
Mexico,La Comer,Papas,La Comer,https://www.lacomer.com.mx/lacomer/#!/detarticulo/4572/0/19/1///19?succId=287&succFmt=100,D
Mexico,La Comer,Cebollas,La Comer,https://www.lacomer.com.mx/lacomer/#!/detarticulo/46633/0/19/1///19?succId=287&succFmt=100,D
Mexico,Alsuper,Arroz,Verde Valle,https://www.alsuper.com/producto/arroz-super-extra-374296,E
Mexico,Alsuper,Arroz,Cazerola,https://www.alsuper.com/producto/arroz-379848,E
Mexico,Alsuper,Arroz,Mimarca,https://www.alsuper.com/producto/arroz-extra-404441,E
Mexico,Alsuper,Arroz,Mybrand,https://www.alsuper.com/producto/arroz-super-extra-406506,E
Mexico,Alsuper,Arroz,Knorr,https://www.alsuper.com/producto/arroz-instantaneo-403429,E
Mexico,Alsuper,Aceite vegetal,Mimarca,https://www.alsuper.com/producto/aceite-vegetal-329635,E
Mexico,Alsuper,Aceite vegetal,Kartamus,https://www.alsuper.com/producto/aceite-vegetal-356595,E
Mexico,Alsuper,Aceite vegetal,Capullo,https://www.alsuper.com/producto/aceite-vegetal-383758,E
Mexico,Alsuper,Aceite vegetal,Ave,https://www.alsuper.com/producto/aceite-vegetal-449166,E
Mexico,Alsuper,Aceite vegetal,1 2 3,https://www.alsuper.com/producto/aceite-vegetal-comestible-472840,E
Mexico,Alsuper,Leche líquida,Mybrand ,https://www.alsuper.com/producto/leche-entera-uht-451075,E
Mexico,Alsuper,Leche líquida,Zaragosa,https://www.alsuper.com/producto/leche-uht-entera-premium-424114,E
Mexico,Alsuper,Leche líquida,Santa Clara,https://www.alsuper.com/producto/leche-uht-entera-396619,E
Mexico,Alsuper,Leche líquida,Borden,https://www.alsuper.com/producto/leche-uht-entera-426702,E
Mexico,Alsuper,Leche líquida,Lala Orgánica,https://www.alsuper.com/producto/leche-entera-uht-467449,E
Mexico,Alsuper,Pan de molde,Mybrand,https://www.alsuper.com/producto/%28t%29pan-blanco-361791,E
Mexico,Alsuper,Pan de molde, Perfect Crafted Nature'S Own,https://www.alsuper.com/producto/%28t%29pan-blanco-perfect-crafted-435449,E
Mexico,Alsuper,Pan de molde,Bimbo,https://www.alsuper.com/producto/pan-blanco--paquete-495977,E
Mexico,Alsuper,Azúcar,Mimarca,https://www.alsuper.com/producto/azucar-estandar-363113,E
Mexico,Alsuper,Azúcar,Aires de Campo,https://www.alsuper.com/producto/azucar-organica-365405,E
Mexico,Alsuper,Azúcar,Zulka,https://www.alsuper.com/producto/azucar-refinada-404071,E
Mexico,Alsuper,Café molido,El marino,https://www.alsuper.com/producto/cafe-soluble-mezclado-con-azucar-135296,E
Mexico,Alsuper,Café molido,Oro,https://www.alsuper.com/producto/cafe-soluble-337987,E
Mexico,Alsuper,Café molido,Nescafé,https://www.alsuper.com/producto/cafe-soluble-351220,E
Mexico,Alsuper,Café molido,Folgers,https://www.alsuper.com/producto/cafe--instantaneo-.-37629,E
Mexico,Alsuper,Café molido,Combate,https://www.alsuper.com/producto/cafe-tostado-y-molido-402366,E
Mexico,Alsuper,Huevos,Bacocho,https://www.alsuper.com/producto/huevo-blanco-con-30-653,E
Mexico,Alsuper,Huevos,Huevissimo,https://www.alsuper.com/producto/huevo-blanco-con-30-467225,E
Mexico,Alsuper,Huevos,Huizache,https://www.alsuper.com/producto/huevo-blanco-con-30-394553,E
Mexico,Alsuper,Huevos,Mybrand,https://www.alsuper.com/producto/huevo-blanco-con-30-410581,E
Mexico,Alsuper,Huevos,San Juan,https://www.alsuper.com/producto/huevo-blanco-con-30-323673,E
Mexico,Alsuper,Harina de trigo,Pasta Fresca,https://www.alsuper.com/producto/harina-de-trigo-pasta-fresca-411665,E
Mexico,Alsuper,Harina de trigo,El Globo,https://www.alsuper.com/producto/%28t%29harina-fina-de-trigo-5131735,E
Mexico,Alsuper,Harina de trigo,Bob's Red Mill,https://www.alsuper.com/producto/harina-de-trigo-440582,E
Mexico,Alsuper,Harina de trigo,Mimarca,https://www.alsuper.com/producto/harina-de-trigo-438821,E
Mexico,Alsuper,Harina de trigo,Selecta,https://www.alsuper.com/producto/harina-de-trigo-323310,E
Mexico,Alsuper,Papas,Alsuper,https://www.alsuper.com/producto/papa-cambray-47,E
Mexico,Alsuper,Cebollas,Alsuper,https://www.alsuper.com/producto/cebolla-blanca-924,E
Mexico,Bodega Aurrera,Arroz,Italriso,https://despensa.bodegaaurrera.com.mx/ip/arroz-italriso-super-extra-900-g/00750107931001,E
Mexico,Bodega Aurrera,Arroz,Arroz SOS,https://despensa.bodegaaurrera.com.mx/ip/arroz-sos-grano-largo-uruguayo-1-kg/00750137281256,E
Mexico,Bodega Aurrera,Arroz,Schettino,https://despensa.bodegaaurrera.com.mx/ip/arroz-schettino-super-extra-907-g/00750137281167,E
Mexico,Bodega Aurrera,Arroz,La Merced,https://despensa.bodegaaurrera.com.mx/ip/arroz-la-merced-super-extra-907-g/00750104720340,E
Mexico,Bodega Aurrera,Arroz,Aurrera,https://despensa.bodegaaurrera.com.mx/ip/arroz-aurrera-super-extra-900-g/00750179163862,E
Mexico,Bodega Aurrera,Aceite vegetal,Aurrera,https://despensa.bodegaaurrera.com.mx/ip/aceite-aurrera-puro-de-soya-800-ml/00750649501087?from=/search,E
Mexico,Bodega Aurrera,Aceite vegetal,1 2 3,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-123-1-l/00000007500234?from=/search,E
Mexico,Bodega Aurrera,Aceite vegetal,Capullo,https://despensa.bodegaaurrera.com.mx/ip/aceite-puro-de-canola-capullo-750-ml/00750222377259?from=/search,E
Mexico,Bodega Aurrera,Aceite vegetal,Gran Tradición,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-gran-tradicion-850-ml/00750103912389?from=/search,E
Mexico,Bodega Aurrera,Aceite vegetal,Great Value,https://despensa.bodegaaurrera.com.mx/ip/aceite-great-value-puro-de-canola-946-ml/00750179160986?from=/search,E
Mexico,Bodega Aurrera,Leche líquida,Santa Clara,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-entera-1-5-l/00750105537546?from=/search,E
Mexico,Bodega Aurrera,Leche líquida,Nutri,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-nutri-entera-1-5-l/00750102054521?from=/search,E
Mexico,Bodega Aurrera,Leche líquida,Alpura,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-entera-1-l/00750105590503?from=/search,E
Mexico,Bodega Aurrera,Leche líquida,Lala,https://despensa.bodegaaurrera.com.mx/ip/leche-fresca-lala-entera-1-l/00750102052606?from=/search,E
Mexico,Bodega Aurrera,Leche líquida,San Marcos,https://despensa.bodegaaurrera.com.mx/ip/leche-san-marcos-entera-ultrapasteurizada-1-l/00750115841447?from=/search,E
Mexico,Bodega Aurrera,Pan de molde,Bimbo,https://despensa.bodegaaurrera.com.mx/ip/pan-bimbo-blanco-620-g/00750081002918?from=/search,E
Mexico,Bodega Aurrera,Azúcar,Aurrera,https://despensa.bodegaaurrera.com.mx/ip/azucar-estandar-aurrera-900-g/00750649504573?from=/search,E
Mexico,Bodega Aurrera,Azúcar,Great Value,https://despensa.bodegaaurrera.com.mx/ip/azucar-great-value-refinada-2-kg/00750179162335?from=/search,E
Mexico,Bodega Aurrera,Café molido,"Nescafé	",https://despensa.bodegaaurrera.com.mx/ip/cafe-soluble-nescafe-clasico-400-g/00750105862020?from=/search,E
Mexico,Bodega Aurrera,Café molido,Aurrera,https://despensa.bodegaaurrera.com.mx/ip/cafe-soluble-aurrera-100-puro-200-g/00750179162349?from=/search,E
Mexico,Bodega Aurrera,Café molido,Garat,https://despensa.bodegaaurrera.com.mx/ip/cafe-garat-molido-americano-454-g/00750105241901?from=/search,E
Mexico,Bodega Aurrera,Café molido,Oro,https://despensa.bodegaaurrera.com.mx/ip/cafe-soluble-oro-200-g/00750105241760?from=/search,E
Mexico,Bodega Aurrera,Café molido,Great Value,https://despensa.bodegaaurrera.com.mx/ip/cafe-soluble-great-value-colombiano-gourmet-100-g/00750179160068?from=/search,E
Mexico,Bodega Aurrera,Huevos,Tehuacán,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-tehuacan-30-pzas/00750300024003?from=/search,E
Mexico,Bodega Aurrera,Huevos,Bacocho,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-bachoco-fresco-30-pzas/00750110152551?from=/search,E
Mexico,Bodega Aurrera,Huevos,Dorado,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-dorado-30-pzas/00750110152805?from=/search,E
Mexico,Bodega Aurrera,Harina de trigo,San Blas,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-san-blas-1-kg/00750107933401?from=/search,E
Mexico,Bodega Aurrera,Harina de trigo,Tres Estrellas,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-tres-estrellas-san-antonio-extra-fina-1-kg/00750106921003?from=/search,E
Mexico,Bodega Aurrera,Harina de trigo,Selecta,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-selecta-1-kg/00750140460311?from=/search,E
Mexico,Bodega Aurrera,Harina de trigo,Great Value,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-great-value-1-kg/00750179164405?from=/search,E
Mexico,Bodega Aurrera,Papas,Aurrera,https://despensa.bodegaaurrera.com.mx/ip/papa-blanca-alfa-por-kilo/00000000004083?from=/search,E
Mexico,Bodega Aurrera,Cebollas,Aurrera,https://despensa.bodegaaurrera.com.mx/ip/cebolla-blanca-por-kilo/00000000004663?from=/search,E
Brasil,Carrefour,Arroz,Camil,https://mercado.carrefour.com.br/arroz-branco-longofino-tipo-1-camil-todo-dia-5kg-115789/p,E
Brasil,Carrefour,Arroz,Solito,https://mercado.carrefour.com.br/arroz-solito-tipo-1-5kg-962740/p,E
Brasil,Carrefour,Arroz,Tio João,https://mercado.carrefour.com.br/arroz-branco-longofino-tipo-1-tio-joao-2kg-115657/p,E
Brasil,Carrefour,Arroz,Bom no Prato,https://mercado.carrefour.com.br/arroz-bom-no-prato-5-kg-branco-tipo-1-6574050/p,E
Brasil,Carrefour,Arroz,Carrefour,https://mercado.carrefour.com.br/arroz-branco-longofino-tipo-1-graos-selecionados-carrefour-5kg-239887/p,E
Brasil,Carrefour,Cafe,L'Or,https://mercado.carrefour.com.br/cafe-soluvel-lor-intense-40g-3102343/p,E
Brasil,Carrefour,Cafe,Starbucks,https://mercado.carrefour.com.br/cafe-starbucks-pike-place-roast-torrado-e-moido-250g-5688450/p,E
Brasil,Carrefour,Cafe,Melitta,https://mercado.carrefour.com.br/cafe-melitta-soluvel-extra-forte-sache-com-40g-5370280/p,E
Brasil,Carrefour,Cafe,Cafe do ponto,https://mercado.carrefour.com.br/cafe-torrado-e-moido-do-ponto-tradicional-vacuo-500-g-4416066/p,E
Brasil,Carrefour,Cafe,Carrefour,https://mercado.carrefour.com.br/cafe-soluvel-tradicional-carrefour-sc-50g-6459153/p,E
Brasil,Carrefour,Pan de molde ,Panco,https://mercado.carrefour.com.br/pao-de-forma-panco-premium-500g-241970/p,E
Brasil,Carrefour,Pan de molde ,Wickbold,https://mercado.carrefour.com.br/pao-de-forma-wickbold-5-zeros-viva-integralmente-400g-3148211/p,E
Brasil,Carrefour,Pan de molde ,pullman,https://mercado.carrefour.com.br/pao-de-forma-sem-casca-pullman-450g-9767312/p,E
Brasil,Carrefour,Pan de molde ,Nutrella,https://mercado.carrefour.com.br/pao-integral-nutrella-450g-9498370/p,E
Brasil,Carrefour,Pan de molde ,Seven Boys,https://mercado.carrefour.com.br/pao-de-forma-seven-boys-450g-1109740/p,E
Brasil,Carrefour,refrescos de cola ,Coca-cola,https://mercado.carrefour.com.br/refrigerante-cocacola-garrafa-2-l-5761719/p,E
Brasil,Carrefour,refrescos de cola ,guarana antartica,https://mercado.carrefour.com.br/refrigerante-guarana-antarctica-sem-acucar-garrafa-2l-156205/p,E
Brasil,Carrefour,refrescos de cola ,pepsi,https://mercado.carrefour.com.br/refrigerante-pepsi-black-garrafa-2l-9767339/p,E
Brasil,Carrefour,refrescos de cola ,Kuat,https://mercado.carrefour.com.br/refrigerante-kuat-guarana-2l-673846/p,E
Brasil,Carrefour,refrescos de cola ,Fanta,https://mercado.carrefour.com.br/refrigerante-fanta-laranja-2l-157201/p,E
Brasil,Carrefour,Pasta seca ,Camp Oro,https://mercado.carrefour.com.br/macarrao-talharim-camp-oro-grano-duro-500g-9930876/p,E
Brasil,Carrefour,Pasta seca ,Barilla,https://mercado.carrefour.com.br/macarrao-espaguete-n8-com-ovos-barilla-500g-9289240/p,E
Brasil,Carrefour,Pasta seca ,Adria,https://mercado.carrefour.com.br/macarrao-de-semola-com-ovos-fidelinho-10-adria-500g-4235606/p,E
